NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
RIO BRANCO;AC;;;20;1;;D;8;A;B;17;5;5;5;5;5;
RIO BRANCO;AC;;;31;4;;C;6;A;E;21;5;5;5;5;5;
ACRELANDIA;AC;;;34;1;;B;3;B;A;14;0;4;4;4;5;
XAPURI;AC;XAPURI;AC;21;2;1;C;3;D;A;;;;;;;
RIO BRANCO;AC;;;18;1;;D;4;A;A;;;;;;;
SENADOR GUIOMARD;AC;;;31;1;;B;2;B;A;24;1;5;5;5;5;
RIO BRANCO;AC;;;35;1;;D;2;A;A;19;2;5;5;5;5;
RIO BRANCO;AC;;;31;4;;C;4;C;A;16;5;5;3;5;3;
BRASILEIA;AC;BRASILEIA;AC;16;2;1;B;3;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;D;5;A;A;;;;;;;
RIO BRANCO;AC;;;27;1;;B;2;A;A;14;3;5;5;5;5;
RODRIGUES ALVES;AC;RODRIGUES ALVES;AC;17;2;1;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;29;1;;E;5;A;B;20;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;21;2;1;B;3;A;B;17;3;5;5;5;5;
RIO BRANCO;AC;;;19;1;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;31;1;;B;6;A;A;15;5;5;5;5;5;
RIO BRANCO;AC;;;29;1;;G;3;A;B;24;1;3;3;2;3;
RIO BRANCO;AC;;;33;1;;G;6;A;A;22;1;5;0;0;0;
CAPIXABA;AC;;;19;3;;B;6;B;A;;;;;;;
RIO BRANCO;AC;;;23;1;;J;2;A;A;18;3;0;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;31;1;;C;2;B;A;24;3;5;5;4;5;
RIO BRANCO;AC;;;34;1;;F;4;A;B;16;4;4;5;5;5;
MANOEL URBANO;AC;MANOEL URBANO;AC;21;2;1;C;8;A;A;14;5;0;5;5;5;
EPITACIOLANDIA;AC;EPITACIOLANDIA;AC;18;2;1;F;4;A;A;18;0;0;5;5;2;
RIO BRANCO;AC;;;24;1;;B;3;B;B;17;5;0;5;5;5;
RIO BRANCO;AC;;;16;3;;G;3;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;D;4;A;A;;;;;;;
RIO BRANCO;AC;;;18;3;;B;4;A;B;16;5;0;5;5;5;
PLACIDO DE CASTRO;AC;;;18;3;;B;5;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;31;2;1;B;1;E;E;17;0;5;5;0;0;
CAPIXABA;AC;;;22;1;;D;4;A;B;18;5;2;5;5;3;
RIO BRANCO;AC;;;21;1;;C;3;A;A;20;5;0;5;5;0;
BRASILEIA;AC;BRASILEIA;AC;18;2;1;B;6;A;A;17;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;35;1;;C;4;A;A;18;3;5;4;4;2;
CRUZEIRO DO SUL;AC;;;31;1;;B;4;A;A;24;3;3;3;3;3;
RIO BRANCO;AC;;;23;1;;C;3;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;21;1;;B;3;A;A;17;3;5;2;5;4;
PLACIDO DE CASTRO;AC;;;33;1;;D;5;E;A;;;;;;;
PLACIDO DE CASTRO;AC;PLACIDO DE CASTRO;AC;26;2;1;C;3;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;22;1;;B;4;A;A;;;;;;;
BUJARI;AC;;;25;1;;A;1;A;A;14;5;0;5;5;5;
RIO BRANCO;AC;;;37;1;;A;3;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;B;10;A;A;18;5;2;5;5;2;
CRUZEIRO DO SUL;AC;;;25;1;;B;3;D;A;;;;;;;
RIO BRANCO;AC;;;29;1;;B;4;E;D;;;;;;;
RIO BRANCO;AC;;;29;1;;B;5;B;A;14;0;5;5;5;5;
SENA MADUREIRA;AC;;;21;3;;B;3;D;A;13;0;5;5;4;5;
RIO BRANCO;AC;;;19;3;;C;4;B;B;18;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;8;A;A;;;;;;;
PLACIDO DE CASTRO;AC;;;17;3;;B;5;A;A;;;;;;;
MARECHAL THAUMATURGO;AC;;;19;1;;B;6;A;A;18;5;5;5;5;5;
TARAUACA;AC;;;39;1;;D;3;A;A;14;4;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;2;A;A;;;;;;;
BRASILEIA;AC;BRASILEIA;AC;18;2;1;B;5;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;4;A;A;15;5;0;5;3;1;
CRUZEIRO DO SUL;AC;;;17;3;;C;6;A;A;;;;;;;
BRASILEIA;AC;BRASILEIA;AC;20;2;1;C;5;A;A;13;2;1;5;5;5;
RIO BRANCO;AC;;;24;1;;M;4;A;A;23;5;2;5;5;5;
SENADOR GUIOMARD;AC;;;26;1;;E;3;A;A;18;0;5;5;5;5;
FEIJO;AC;;;17;3;;B;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;25;1;;N;2;A;A;22;4;4;5;5;1;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;F;6;A;A;18;0;5;5;5;5;
RIO BRANCO;AC;;;30;1;;D;4;A;A;17;5;0;5;5;5;
CAPIXABA;AC;CAPIXABA;AC;24;2;1;B;9;D;C;14;5;0;5;5;5;
RIO BRANCO;AC;;;25;1;;B;5;A;A;16;4;4;5;5;5;
CRUZEIRO DO SUL;AC;;;19;1;;B;2;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;C;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;19;1;;B;5;A;A;18;4;5;2;4;5;
RIO BRANCO;AC;;;33;1;;E;4;A;B;18;0;5;5;5;5;
RIO BRANCO;AC;;;25;1;;C;12;A;A;20;5;5;5;5;5;
RIO BRANCO;AC;;;41;1;;B;3;C;A;25;0;5;5;3;0;
RIO BRANCO;AC;;;17;3;;L;4;A;A;;;;;;;
RIO BRANCO;AC;;;33;1;;B;2;A;A;21;5;5;5;5;3;
RIO BRANCO;AC;;;28;1;;G;3;A;A;17;3;5;2;5;5;
RIO BRANCO;AC;;;29;1;;P;5;A;A;23;0;5;5;5;5;
PLACIDO DE CASTRO;AC;PLACIDO DE CASTRO;AC;17;2;1;B;5;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;3;A;A;16;5;5;5;5;5;
RIO BRANCO;AC;;;28;1;;B;3;A;B;21;5;5;5;5;5;
ACRELANDIA;AC;;;16;3;;D;5;A;A;;;;;;;
PORTO ACRE;AC;PORTO ACRE;AC;18;2;1;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;15;3;;C;2;A;A;;;;;;;
RODRIGUES ALVES;AC;;;22;1;;B;6;A;A;21;5;0;5;5;3;
RIO BRANCO;AC;;;28;1;;B;2;A;A;13;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;2;K;3;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;E;4;A;A;;;;;;;
RIO BRANCO;AC;;;16;3;;I;4;A;A;;;;;;;
RIO BRANCO;AC;;;25;1;;C;6;A;A;20;5;2;5;5;5;
XAPURI;AC;;;17;3;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;28;1;;D;5;A;A;14;1;3;3;2;3;
RIO BRANCO;AC;;;32;1;;N;2;A;A;22;2;5;3;4;5;
RIO BRANCO;AC;;;18;1;;A;3;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;2;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;20;1;;C;2;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;19;1;;B;6;A;A;13;5;0;5;5;5;
ACRELANDIA;AC;;;22;1;;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;32;1;;C;7;A;A;17;5;5;5;5;5;
SENADOR GUIOMARD;AC;RIO BRANCO;AC;18;2;1;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;B;2;A;A;20;0;0;5;5;5;
XAPURI;AC;;;16;1;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;48;1;;D;5;A;A;14;0;5;5;5;5;
RIO BRANCO;AC;;;29;1;;B;6;B;B;25;5;5;5;3;3;
SENADOR GUIOMARD;AC;;;22;1;;A;4;A;A;18;5;5;3;3;4;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;C;7;A;A;;;;;;;
RIO BRANCO;AC;;;33;1;;G;2;A;A;24;0;5;5;5;5;
RIO BRANCO;AC;;;22;1;;C;4;A;B;18;5;5;5;5;5;
RIO BRANCO;AC;;;43;1;;C;3;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;32;1;;C;3;A;A;20;5;5;5;5;5;
RIO BRANCO;AC;;;18;1;;B;6;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;21;1;;I;3;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;B;8;A;A;13;5;5;5;3;0;
RIO BRANCO;AC;;;18;1;;B;3;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;4;A;A;;;;;;;
FEIJO;AC;;;17;3;;C;5;A;A;;;;;;;
SENA MADUREIRA;AC;;;20;1;;B;5;A;A;13;5;0;5;5;2;
RIO BRANCO;AC;;;23;1;;C;3;A;A;19;5;2;4;4;5;
RIO BRANCO;AC;;;35;1;;C;6;C;A;16;5;0;5;5;5;
RIO BRANCO;AC;;;24;1;;C;5;A;A;16;4;0;5;5;5;
RODRIGUES ALVES;AC;;;18;1;;B;3;A;A;;;;;;;
SENA MADUREIRA;AC;SENA MADUREIRA;AC;18;2;1;B;6;A;A;;;;;;;
MARECHAL THAUMATURGO;AC;;;31;1;;B;2;A;A;21;2;3;4;5;5;
TARAUACA;AC;;;27;4;;B;9;C;B;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;24;2;1;B;5;A;C;19;5;3;5;5;5;
RIO BRANCO;AC;;;32;1;;C;4;A;B;22;4;5;3;3;4;
CRUZEIRO DO SUL;AC;;;27;1;;C;6;A;B;17;3;3;5;4;5;
RIO BRANCO;AC;;;38;1;;C;2;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;25;1;;B;3;A;A;18;3;3;5;5;2;
TARAUACA;AC;TARAUACA;AC;20;2;1;A;6;B;A;;;;;;;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;19;2;1;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;19;3;;E;4;C;B;;;;;;;
RIO BRANCO;AC;;;22;1;;H;3;A;A;;;;;;;
MARECHAL THAUMATURGO;AC;;;23;1;;B;2;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;18;1;;C;9;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;B;6;A;A;16;5;3;3;2;2;
RIO BRANCO;AC;RIO BRANCO;AC;22;2;1;B;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;20;2;1;B;7;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;26;1;;L;5;A;A;21;5;4;5;5;5;
RIO BRANCO;AC;;;28;1;;C;5;C;B;23;5;4;5;5;5;
RIO BRANCO;AC;;;31;1;;C;5;E;A;25;4;5;5;5;2;
RIO BRANCO;AC;;;17;3;;B;7;B;B;;;;;;;
RIO BRANCO;AC;;;17;3;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;20;3;;B;5;A;C;19;5;0;0;5;0;
RIO BRANCO;AC;;;25;1;;F;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;19;1;;G;5;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;M;4;A;A;;;;;;;
RIO BRANCO;AC;;;32;1;;G;3;A;A;18;2;5;5;3;4;
RIO BRANCO;AC;;;34;1;;F;3;A;A;19;1;0;1;5;5;
CRUZEIRO DO SUL;AC;;;23;1;;C;7;A;A;18;5;0;4;3;3;
RIO BRANCO;AC;;;22;3;;B;5;A;A;16;5;0;5;4;5;
RIO BRANCO;AC;;;21;1;;C;6;A;A;18;5;0;5;5;5;
RIO BRANCO;AC;;;31;1;;C;8;A;A;22;5;5;1;5;2;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;20;2;1;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;21;1;;B;6;A;A;18;5;0;5;3;5;
RIO BRANCO;AC;;;20;1;;G;5;A;A;;;;;;;
RIO BRANCO;AC;;;31;1;;B;4;A;B;16;4;5;5;4;5;
RIO BRANCO;AC;;;29;1;;D;3;A;A;16;3;0;5;5;3;
RIO BRANCO;AC;;;18;1;;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;31;1;;E;5;A;B;19;2;5;5;5;5;
RIO BRANCO;AC;;;26;1;;F;4;A;A;13;3;5;5;5;3;
RIO BRANCO;AC;;;22;1;;C;3;A;A;18;4;4;4;4;3;
RIO BRANCO;AC;;;45;1;;E;4;D;A;14;0;4;4;4;0;
RIO BRANCO;AC;;;37;1;;B;3;A;A;14;0;5;5;5;5;
ACRELANDIA;AC;;;18;1;;B;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;17;3;;B;8;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;I;2;A;A;20;1;4;5;0;3;
SENADOR GUIOMARD;AC;;;21;1;;B;6;A;A;19;5;5;5;5;4;
PORTO WALTER;AC;;;20;1;;B;3;A;A;19;5;5;5;5;4;
CRUZEIRO DO SUL;AC;;;22;1;;B;8;A;A;19;5;5;5;5;5;
RIO BRANCO;AC;;;20;1;;C;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;22;1;;E;7;C;A;16;5;0;5;5;5;
RIO BRANCO;AC;;;31;1;;B;2;A;A;22;5;5;5;5;5;
RIO BRANCO;AC;;;42;1;;B;5;A;A;16;5;5;5;5;4;
XAPURI;AC;;;24;1;;B;3;A;A;18;5;1;4;4;5;
SENADOR GUIOMARD;AC;;;29;1;;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;20;3;;C;5;A;B;13;5;5;5;5;5;
EPITACIOLANDIA;AC;;;15;3;;B;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;27;1;;C;5;A;A;18;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;31;1;;G;4;A;A;18;5;5;5;5;4;
CAPIXABA;AC;CAPIXABA;AC;20;2;1;A;6;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;27;1;;C;7;A;E;20;3;5;5;5;4;
CRUZEIRO DO SUL;AC;;;28;1;;B;4;A;A;19;3;4;2;4;5;
RIO BRANCO;AC;;;40;1;;B;3;A;A;19;0;5;5;5;5;
RIO BRANCO;AC;;;24;1;;B;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;24;1;;B;2;A;A;19;0;5;5;5;5;
RIO BRANCO;AC;;;18;1;;D;4;A;A;16;5;5;5;5;5;
RIO BRANCO;AC;;;18;1;;P;5;A;A;;;;;;;
SENADOR GUIOMARD;AC;;;24;1;;A;3;A;A;;;;;;;
SENADOR GUIOMARD;AC;;;22;4;;E;4;A;E;18;5;0;5;0;0;
RIO BRANCO;AC;;;35;1;;C;5;B;D;13;5;5;5;5;5;
RIO BRANCO;AC;;;31;1;;B;1;A;A;25;4;4;5;4;4;
RIO BRANCO;AC;;;20;1;;B;5;A;A;17;5;2;4;5;5;
XAPURI;AC;XAPURI;AC;17;2;1;H;3;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;B;4;A;B;13;5;2;3;3;3;
RIO BRANCO;AC;;;35;1;;B;4;C;A;16;5;5;5;5;5;
RIO BRANCO;AC;;;20;1;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;D;4;A;A;19;5;5;3;3;5;
RIO BRANCO;AC;;;31;1;;B;8;B;B;;;;;;;
CRUZEIRO DO SUL;AC;;;16;3;;C;9;A;A;;;;;;;
RIO BRANCO;AC;;;28;1;;D;8;A;A;22;5;5;1;0;1;
FEIJO;AC;;;17;3;;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;15;3;;B;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;24;1;;C;6;A;A;22;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;31;1;;B;4;A;A;;;;;;;
PLACIDO DE CASTRO;AC;;;18;3;;B;1;A;A;;;;;;;
PORTO WALTER;AC;;;21;1;;C;9;A;A;20;2;0;5;5;0;
RIO BRANCO;AC;;;19;1;;C;6;A;A;18;5;0;4;4;4;
CRUZEIRO DO SUL;AC;;;29;1;;H;2;A;A;14;5;0;5;5;5;
CRUZEIRO DO SUL;AC;;;41;1;;B;6;A;A;17;2;3;3;2;3;
CRUZEIRO DO SUL;AC;;;23;1;;H;2;A;A;;;;;;;
RODRIGUES ALVES;AC;;;20;1;;B;4;A;A;18;3;1;5;5;1;
RIO BRANCO;AC;;;18;1;;H;5;A;A;17;5;0;5;5;5;
RIO BRANCO;AC;;;30;1;;B;3;C;A;18;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;24;2;1;B;6;B;A;18;5;5;5;5;5;
BRASILEIA;AC;;;21;1;;B;6;C;A;13;3;0;5;3;0;
PORTO WALTER;AC;;;18;3;;B;6;A;A;;;;;;;
MANCIO LIMA;AC;;;30;1;;F;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;20;3;;A;8;A;B;;;;;;;
RIO BRANCO;AC;;;22;1;;O;4;A;A;18;3;0;5;5;5;
PLACIDO DE CASTRO;AC;PLACIDO DE CASTRO;AC;17;2;1;B;6;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;20;1;;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;E;2;A;A;14;5;5;5;5;5;
TARAUACA;AC;;;16;3;;C;6;A;A;;;;;;;
RIO BRANCO;AC;;;25;4;;C;3;A;A;17;1;1;1;1;1;
MANCIO LIMA;AC;;;27;1;;B;5;A;A;18;5;1;4;5;4;
RIO BRANCO;AC;;;25;1;;D;2;A;A;15;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;6;A;A;13;5;5;5;5;5;
PORTO ACRE;AC;;;16;3;;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;25;1;;F;1;B;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;17;3;;B;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;18;1;;C;5;A;A;17;0;0;5;2;0;
RIO BRANCO;AC;;;19;1;;D;5;A;A;16;5;5;5;5;5;
RIO BRANCO;AC;;;18;1;;C;6;A;A;14;5;2;5;5;5;
RIO BRANCO;AC;;;23;1;;D;4;A;A;17;5;5;4;4;4;
RIO BRANCO;AC;;;18;3;;C;6;A;B;16;5;0;5;5;5;
RODRIGUES ALVES;AC;;;24;1;;B;10;A;A;;;;;;;
RIO BRANCO;AC;;;32;1;;F;4;A;A;18;0;5;5;5;5;
RIO BRANCO;AC;;;18;1;;B;3;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;G;4;A;A;;;;;;;
RIO BRANCO;AC;;;35;1;;B;2;A;B;25;0;5;5;5;5;
CRUZEIRO DO SUL;AC;;;28;1;;C;6;B;B;15;5;0;5;5;0;
RIO BRANCO;AC;;;29;1;;C;6;A;A;16;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;21;2;1;G;4;A;A;;;;;;;
RIO BRANCO;AC;;;28;1;;B;8;B;B;16;5;3;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;18;1;;B;4;A;A;18;1;0;1;1;1;
RIO BRANCO;AC;;;22;1;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;C;4;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;18;3;;C;3;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;29;2;1;B;5;E;A;17;3;5;5;3;5;
RIO BRANCO;AC;;;32;1;;B;3;A;B;22;5;5;2;0;5;
CRUZEIRO DO SUL;AC;;;18;1;;B;4;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;21;1;;B;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;27;1;;B;5;A;A;21;5;5;5;5;0;
RODRIGUES ALVES;AC;RODRIGUES ALVES;AC;17;2;1;B;7;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;B;6;A;A;13;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;17;3;;B;6;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;B;4;C;A;16;5;5;5;5;5;
SENA MADUREIRA;AC;;;14;4;;D;4;A;A;;;;;;;
RIO BRANCO;AC;;;18;1;;C;9;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;31;1;;C;3;A;A;23;0;5;5;5;5;
CRUZEIRO DO SUL;AC;;;22;1;;B;3;A;A;;;;;;;
FEIJO;AC;;;30;1;;C;3;A;A;23;0;5;5;5;5;
CRUZEIRO DO SUL;AC;;;19;1;;C;6;A;A;;;;;;;
RIO BRANCO;AC;;;23;1;;B;2;B;A;18;3;5;5;5;5;
RIO BRANCO;AC;;;36;1;;D;3;A;A;18;5;2;5;5;5;
RIO BRANCO;AC;;;19;1;;Q;4;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;20;2;1;B;4;A;B;;;;;;;
FEIJO;AC;;;21;3;;B;4;A;A;20;5;5;5;5;5;
RIO BRANCO;AC;;;21;1;;C;4;A;A;18;4;1;5;5;3;
RIO BRANCO;AC;;;20;1;;J;3;A;A;18;0;0;5;5;1;
RIO BRANCO;AC;;;23;1;;L;9;A;A;19;5;1;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;C;5;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;B;3;A;A;21;5;5;5;5;5;
RIO BRANCO;AC;;;21;1;;B;3;A;A;19;5;3;5;5;5;
RIO BRANCO;AC;;;25;1;;B;5;A;A;17;5;5;4;5;3;
RIO BRANCO;AC;;;20;1;;I;6;A;A;18;5;0;5;5;5;
RIO BRANCO;AC;;;15;3;;B;8;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;D;6;A;A;15;5;0;5;5;0;
CRUZEIRO DO SUL;AC;;;29;1;;F;2;A;A;18;5;3;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;C;4;A;C;;;;;;;
RIO BRANCO;AC;;;23;1;;C;3;A;A;14;5;4;5;5;4;
RIO BRANCO;AC;;;25;1;;B;5;A;A;18;5;5;2;2;5;
SENA MADUREIRA;AC;;;18;1;;B;3;A;A;;;;;;;
TARAUACA;AC;;;27;1;;C;4;C;A;13;4;4;5;4;4;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;C;5;A;A;17;4;1;5;5;5;
CRUZEIRO DO SUL;AC;;;33;1;;C;8;A;A;13;5;0;5;5;5;
BRASILEIA;AC;;;19;1;;A;3;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;30;4;;C;8;A;A;13;5;5;5;5;5;
SENA MADUREIRA;AC;;;19;4;;B;7;C;A;17;5;3;4;5;5;
BRASILEIA;AC;BRASILEIA;AC;18;2;1;B;3;A;A;15;5;5;5;5;5;
RIO BRANCO;AC;;;35;1;;B;5;A;B;18;3;5;5;5;5;
XAPURI;AC;;;27;1;;B;4;A;B;25;5;5;5;5;5;
EPITACIOLANDIA;AC;EPITACIOLANDIA;AC;17;2;1;D;5;A;A;;;;;;;
RIO BRANCO;AC;;;34;1;;I;2;A;A;25;2;1;5;5;5;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;20;2;1;B;4;C;B;;;;;;;
RIO BRANCO;AC;;;27;1;;B;2;A;A;19;2;5;5;5;5;
RIO BRANCO;AC;;;18;3;;C;5;A;A;16;4;1;5;5;5;
BRASILEIA;AC;SENA MADUREIRA;AC;18;2;1;B;3;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;34;1;;H;3;A;A;22;4;3;5;5;5;
CRUZEIRO DO SUL;AC;;;26;1;;B;3;A;A;17;3;0;4;5;0;
MARECHAL THAUMATURGO;AC;;;34;1;;B;6;A;B;20;0;5;2;2;3;
RIO BRANCO;AC;;;19;1;;B;2;A;A;18;5;0;4;5;5;
RIO BRANCO;AC;;;30;1;;C;4;A;C;21;3;5;3;3;4;
RIO BRANCO;AC;;;19;1;;J;5;A;A;;;;;;;
RODRIGUES ALVES;AC;RODRIGUES ALVES;AC;17;2;1;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;27;1;;B;3;A;A;19;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;30;1;;B;3;C;A;18;5;5;5;5;5;
PORTO ACRE;AC;;;21;1;;B;4;A;A;;;;;;;
RODRIGUES ALVES;AC;;;14;3;;A;6;A;A;;;;;;;
RIO BRANCO;AC;;;22;4;;C;5;A;E;20;5;4;5;5;5;
CRUZEIRO DO SUL;AC;;;24;1;;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;15;3;;F;4;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;K;4;A;A;17;3;2;5;5;3;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;23;1;;B;4;A;A;20;5;3;3;5;5;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;17;2;1;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;33;1;;H;4;A;A;25;5;0;5;5;0;
XAPURI;AC;XAPURI;AC;24;2;1;B;3;D;A;20;0;5;5;5;5;
RIO BRANCO;AC;;;19;1;;B;5;B;A;17;5;3;5;5;5;
MARECHAL THAUMATURGO;AC;;;17;3;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;B;5;A;A;14;5;3;4;3;3;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;17;2;1;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;23;1;;D;4;A;A;19;5;2;5;5;5;
RIO BRANCO;AC;;;23;1;;B;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;33;1;;C;2;E;D;20;0;5;4;3;1;
CRUZEIRO DO SUL;AC;;;21;3;;B;4;A;B;19;5;0;5;5;5;
RIO BRANCO;AC;;;22;1;;B;4;A;A;16;5;0;2;5;2;
RIO BRANCO;AC;;;17;3;;B;2;A;A;;;;;;;
RIO BRANCO;AC;;;18;1;;D;6;A;A;18;2;5;5;5;5;
RIO BRANCO;AC;;;29;1;;A;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;SENADOR GUIOMARD;AC;19;2;1;D;5;A;A;;;;;;;
PORTO ACRE;AC;;;23;1;;B;3;A;A;18;0;0;0;0;0;
