NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
PORTO VELHO;RO;;;21;4;;G;3;C;A;17;0;0;5;5;5;
GUAJARA-MIRIM;RO;;;27;3;;B;4;D;D;16;5;5;5;5;5;
PORTO VELHO;RO;;;14;3;;G;4;A;A;;;;;;;
JARU;RO;;;25;1;;F;4;A;A;;;;;;;
PIMENTA BUENO;RO;;;26;1;;B;2;C;D;15;5;1;5;5;1;
PORTO VELHO;RO;;;19;1;;F;4;A;A;18;5;2;4;4;5;
PRIMAVERA DE RONDONIA;RO;;;19;1;;E;5;A;A;;;;;;;
PORTO VELHO;RO;;;25;1;;E;2;A;A;13;3;4;5;5;5;
CACOAL;RO;;;22;1;;B;2;A;A;18;5;5;5;5;5;
ALTO PARAISO;RO;ALTO PARAISO;RO;36;2;1;B;4;E;A;;;;;;;
VILHENA;RO;;;17;3;;B;2;A;A;;;;;;;
PORTO VELHO;RO;;;32;1;;I;4;A;A;18;0;5;5;5;5;
PORTO VELHO;RO;;;25;1;;B;1;A;A;16;2;2;5;5;5;
CACOAL;RO;;;15;3;;B;4;A;A;;;;;;;
JI-PARANA;RO;;;24;1;;B;3;A;A;18;0;5;5;5;5;
CACAULANDIA;RO;;;19;1;;B;5;A;A;;;;;;;
PORTO VELHO;RO;;;27;1;;E;4;A;A;20;5;5;4;4;5;
JARU;RO;;;26;1;;B;3;C;C;18;3;0;5;5;2;
VILHENA;RO;;;22;1;;B;3;C;A;15;0;5;4;2;0;
PORTO VELHO;RO;;;19;1;;E;6;A;A;;;;;;;
ROLIM DE MOURA;RO;;;23;1;;B;3;A;A;14;4;3;5;5;5;
ROLIM DE MOURA;RO;;;17;3;;C;4;A;A;;;;;;;
PORTO VELHO;RO;;;32;1;;B;2;A;B;22;5;5;5;5;5;
NOVA MAMORE;RO;;;20;1;;B;3;A;A;15;5;4;5;5;5;
ROLIM DE MOURA;RO;;;27;1;;D;5;A;A;;;;;;;
PORTO VELHO;RO;;;16;3;;B;6;A;A;;;;;;;
ARIQUEMES;RO;;;20;1;;B;6;A;A;17;1;0;5;5;5;
VALE DO PARAISO;RO;;;17;3;;B;4;A;A;15;5;0;3;4;2;
OURO PRETO DO OESTE;RO;;;16;3;;C;5;A;A;;;;;;;
PORTO VELHO;RO;;;19;1;;C;3;A;A;16;5;0;5;5;5;
CANDEIAS DO JAMARI;RO;;;24;4;;G;7;B;E;18;5;0;4;5;3;
ARIQUEMES;RO;;;19;1;;C;5;A;A;17;1;0;1;1;0;
PORTO VELHO;RO;;;25;1;;B;1;C;B;16;0;5;5;5;3;
PORTO VELHO;RO;;;16;3;;B;4;A;A;;;;;;;
PORTO VELHO;RO;;;28;1;;B;5;A;A;16;5;5;5;5;5;
PORTO VELHO;RO;;;38;1;;H;2;A;A;13;5;0;5;5;5;
CEREJEIRAS;RO;;;23;1;;B;2;A;A;13;3;0;5;5;5;
ARIQUEMES;RO;;;39;1;;B;2;A;A;25;3;5;5;5;5;
ROLIM DE MOURA;RO;;;35;1;;G;2;A;A;18;3;3;5;5;5;
PORTO VELHO;RO;;;26;1;;B;3;A;A;16;5;5;5;5;5;
PRESIDENTE MEDICI;RO;;;25;1;;B;4;B;B;;;;;;;
CACOAL;RO;;;19;1;;G;5;A;A;14;4;1;4;4;5;
JARU;RO;;;18;3;;C;3;B;A;15;1;0;5;3;5;
PORTO VELHO;RO;;;23;1;;C;2;A;A;20;4;0;5;5;5;
CACOAL;RO;;;28;1;;H;5;A;A;18;3;5;5;5;5;
PORTO VELHO;RO;;;19;1;;C;5;A;A;;;;;;;
SAO MIGUEL DO GUAPORE;RO;;;31;1;;G;4;A;A;17;0;5;4;5;4;
PORTO VELHO;RO;;;18;1;;B;6;A;A;16;5;0;5;5;5;
ROLIM DE MOURA;RO;;;29;1;;C;2;A;A;20;3;4;5;5;5;
JI-PARANA;RO;;;24;1;;C;2;A;A;17;5;5;5;5;5;
PORTO VELHO;RO;;;35;1;;G;3;A;A;16;5;5;5;5;5;
PORTO VELHO;RO;;;47;1;;C;3;A;E;14;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;2;H;6;A;A;17;3;0;5;5;0;
ARIQUEMES;RO;;;22;1;;D;6;A;A;16;0;5;0;0;0;
JI-PARANA;RO;;;19;1;;D;6;B;A;;;;;;;
ARIQUEMES;RO;ARIQUEMES;RO;17;2;1;E;6;A;A;;;;;;;
CACOAL;RO;;;20;4;;E;4;A;C;16;2;1;5;5;5;
PORTO VELHO;RO;;;31;1;;N;3;A;A;22;3;0;5;5;1;
PIMENTA BUENO;RO;;;17;3;;B;6;A;A;;;;;;;
VILHENA;RO;;;25;1;;C;3;A;B;15;5;0;5;5;5;
PRESIDENTE MEDICI;RO;;;34;1;;F;5;E;A;17;5;5;5;5;5;
PORTO VELHO;RO;;;18;1;;M;4;A;B;;;;;;;
CACOAL;RO;;;24;1;;D;2;C;C;;;;;;;
PORTO VELHO;RO;;;21;1;;C;6;A;A;18;5;0;5;5;5;
PRIMAVERA DE RONDONIA;RO;;;21;1;;C;3;A;A;17;5;5;5;5;5;
PORTO VELHO;RO;;;50;1;;E;5;C;B;17;5;5;4;5;5;
PORTO VELHO;RO;;;23;1;;C;5;A;A;19;5;5;5;5;5;
PORTO VELHO;RO;;;25;1;;C;3;B;A;15;3;3;5;5;5;
PORTO VELHO;RO;;;20;1;;F;4;A;A;17;5;3;4;4;5;
PORTO VELHO;RO;;;34;1;;E;5;A;A;19;4;5;5;5;5;
PIMENTA BUENO;RO;;;22;1;;E;8;A;A;16;5;0;4;2;5;
ROLIM DE MOURA;RO;;;17;3;;D;4;A;A;;;;;;;
SERINGUEIRAS;RO;SERINGUEIRAS;RO;21;2;1;A;4;A;A;15;5;0;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;E;4;A;A;17;5;0;5;5;0;
ALTO ALEGRE DOS PARECIS;RO;;;24;1;;D;2;A;A;18;1;5;2;1;3;
COSTA MARQUES;RO;COSTA MARQUES;RO;21;2;1;B;5;A;B;14;5;0;5;4;3;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;B;3;A;A;16;5;0;5;5;0;
JI-PARANA;RO;JI-PARANA;RO;19;2;1;C;5;A;A;16;4;0;5;5;5;
PORTO VELHO;RO;;;24;1;;C;4;A;A;17;5;5;5;5;5;
PORTO VELHO;RO;;;32;1;;B;4;A;A;15;0;4;5;5;4;
PORTO VELHO;RO;;;40;1;;F;4;B;D;18;4;4;3;3;4;
ALTO ALEGRE DOS PARECIS;RO;SANTA LUZIA D OESTE;RO;55;2;1;B;2;B;B;18;0;1;5;2;1;
PORTO VELHO;RO;;;30;1;;B;3;A;A;25;5;5;5;5;5;
CAMPO NOVO DE RONDONIA;RO;;;18;1;;B;4;A;A;17;2;2;2;3;5;
ROLIM DE MOURA;RO;;;33;1;;C;4;A;D;17;5;1;2;2;4;
ROLIM DE MOURA;RO;;;23;1;;C;4;A;A;16;4;4;4;4;5;
OURO PRETO DO OESTE;RO;;;19;1;;C;3;A;A;15;3;0;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;20;2;1;E;6;A;B;17;5;4;5;5;5;
PORTO VELHO;RO;;;31;1;;I;4;A;A;19;1;2;5;1;2;
JI-PARANA;RO;;;18;1;;E;4;A;A;17;3;0;3;4;5;
VILHENA;RO;;;22;1;;G;4;A;A;14;5;5;4;4;5;
PORTO VELHO;RO;;;23;1;;B;2;A;A;19;5;0;5;5;5;
JI-PARANA;RO;;;23;1;;C;4;A;A;19;4;0;5;5;5;
PORTO VELHO;RO;;;17;3;;C;4;A;A;13;5;3;0;4;3;
BURITIS;RO;;;24;1;;I;6;A;A;18;5;0;5;5;5;
JI-PARANA;RO;;;22;1;;B;3;A;A;18;5;5;5;5;5;
MACHADINHO D OESTE;RO;;;39;1;;D;4;E;A;18;0;5;5;5;5;
PORTO VELHO;RO;;;24;1;;E;5;A;A;16;5;2;5;5;5;
ALTO PARAISO;RO;;;23;4;;G;5;A;D;;;;;;;
PORTO VELHO;RO;;;32;1;;B;5;A;A;17;5;4;5;5;1;
CEREJEIRAS;RO;;;27;1;;D;2;A;A;14;5;5;5;5;5;
CACOAL;RO;;;50;1;;B;5;A;A;16;0;5;1;1;0;
NOVA MAMORE;RO;;;17;1;;B;8;A;A;16;5;0;5;5;5;
ROLIM DE MOURA;RO;;;22;1;;G;3;A;A;19;2;0;5;5;5;
JI-PARANA;RO;;;18;4;;B;4;A;B;;;;;;;
NOVA BRASILANDIA D OESTE;RO;;;29;1;;B;1;C;A;17;5;1;5;0;5;
COSTA MARQUES;RO;COSTA MARQUES;RO;21;2;1;B;8;A;A;18;0;5;5;5;3;
PORTO VELHO;RO;;;24;1;;B;2;A;A;18;4;0;5;5;2;
GUAJARA-MIRIM;RO;;;15;3;;B;4;A;A;13;5;5;5;5;5;
CACOAL;RO;CACOAL;RO;17;2;1;B;3;A;A;;;;;;;
ROLIM DE MOURA;RO;;;32;1;;B;3;A;A;14;5;5;5;5;5;
PORTO VELHO;RO;;;24;1;;G;5;A;A;21;5;5;5;5;5;
VILHENA;RO;;;20;1;;C;2;A;A;18;5;0;5;5;5;
PORTO VELHO;RO;;;22;1;;C;3;A;A;16;5;0;5;5;5;
VILHENA;RO;;;25;1;;D;2;A;A;18;0;5;5;5;5;
JI-PARANA;RO;;;31;1;;B;6;B;A;13;5;5;5;4;5;
PORTO VELHO;RO;;;22;1;;C;4;A;A;20;5;5;5;5;5;
ROLIM DE MOURA;RO;;;19;1;;B;3;A;A;13;5;0;5;5;5;
JARU;RO;JARU;RO;17;2;1;B;4;A;A;16;4;3;5;5;4;
JI-PARANA;RO;;;19;1;;C;5;A;A;18;5;0;4;5;4;
JARU;RO;;;25;1;;C;6;A;A;20;5;0;3;5;5;
ESPIGAO D OESTE;RO;;;18;1;;B;4;A;A;16;5;5;5;5;5;
ALVORADA D OESTE;RO;ALVORADA D OESTE;RO;18;2;1;D;5;A;A;14;4;0;5;5;3;
PORTO VELHO;RO;;;32;1;;G;6;A;A;18;5;5;5;5;3;
CACOAL;RO;;;23;1;;E;6;A;A;18;5;5;5;5;5;
ROLIM DE MOURA;RO;;;33;1;;B;3;B;B;13;5;5;5;5;5;
PORTO VELHO;RO;;;21;3;;B;4;A;A;18;5;0;5;5;5;
GUAJARA-MIRIM;RO;;;27;1;;A;3;A;A;16;5;5;5;5;5;
CACOAL;RO;;;31;1;;F;4;A;A;15;5;5;5;5;5;
ALTO PARAISO;RO;ALTO PARAISO;RO;19;2;1;H;3;A;B;;;;;;;
PORTO VELHO;RO;;;38;1;;E;5;E;A;13;5;5;5;5;5;
VILHENA;RO;;;51;1;;B;4;A;A;18;5;5;5;5;5;
JI-PARANA;RO;;;40;1;;E;3;A;B;13;2;5;1;1;3;
JI-PARANA;RO;;;31;4;;B;4;A;A;17;3;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;B;6;A;A;;;;;;;
PORTO VELHO;RO;;;57;1;;E;3;A;A;18;0;5;5;5;5;
PORTO VELHO;RO;;;22;1;;H;8;A;A;18;5;0;5;5;5;
MONTE NEGRO;RO;MONTE NEGRO;RO;17;2;1;N;9;A;A;16;1;0;5;5;5;
CACOAL;RO;;;24;1;;C;4;A;A;;;;;;;
PORTO VELHO;RO;;;16;3;;D;4;A;A;16;4;0;0;4;0;
URUPA;RO;;;18;1;;F;6;A;A;15;4;0;5;5;5;
CACOAL;RO;;;20;1;;C;3;A;A;18;5;0;4;2;5;
ALVORADA D OESTE;RO;;;18;3;;I;4;B;A;;;;;;;
PORTO VELHO;RO;;;26;1;;D;3;A;A;18;5;2;5;5;5;
CANDEIAS DO JAMARI;RO;CANDEIAS DO JAMARI;RO;17;2;1;D;3;B;A;15;3;0;5;5;0;
MACHADINHO D OESTE;RO;;;21;1;;E;6;A;A;;;;;;;
VILHENA;RO;;;21;1;;B;4;A;A;18;5;4;5;5;5;
ROLIM DE MOURA;RO;;;23;1;;B;9;A;A;19;0;5;5;5;5;
PORTO VELHO;RO;;;40;1;;I;3;A;A;13;5;5;5;5;5;
CASTANHEIRAS;RO;;;35;4;;B;5;A;E;25;0;5;5;5;5;
PORTO VELHO;RO;;;19;1;;F;5;A;A;16;2;0;5;5;5;
JARU;RO;;;46;1;;C;5;E;A;17;5;3;5;3;5;
CACOAL;RO;;;22;1;;I;4;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;24;2;1;E;4;A;A;16;5;1;5;5;3;
PRESIDENTE MEDICI;RO;;;24;1;;B;4;B;D;16;4;5;5;5;4;
PRESIDENTE MEDICI;RO;;;38;1;;B;4;B;A;18;5;5;5;5;2;
PORTO VELHO;RO;;;34;1;;B;4;E;A;17;4;3;5;4;3;
PORTO VELHO;RO;;;25;1;;B;3;A;A;18;5;5;5;5;5;
CACOAL;RO;;;24;1;;C;3;A;A;25;5;0;5;5;5;
ROLIM DE MOURA;RO;;;18;1;;G;3;A;A;;;;;;;
CACOAL;RO;CACOAL;RO;20;2;1;F;4;A;A;18;1;0;5;3;1;
JI-PARANA;RO;;;33;1;;C;2;A;A;25;2;5;5;5;4;
JI-PARANA;RO;;;18;1;;C;5;A;A;;;;;;;
PORTO VELHO;RO;;;49;1;;C;3;A;B;14;0;5;5;5;5;
PORTO VELHO;RO;;;23;1;;B;3;D;A;;;;;;;
PORTO VELHO;RO;;;33;1;;D;7;A;B;25;5;5;5;5;5;
ROLIM DE MOURA;RO;;;24;1;;D;7;A;A;14;2;0;5;5;5;
JARU;RO;;;24;1;;B;4;A;A;18;2;0;5;5;3;
ROLIM DE MOURA;RO;;;20;1;;B;5;A;A;18;5;0;5;5;5;
CACOAL;RO;;;18;1;;D;4;A;A;21;3;0;5;5;5;
BURITIS;RO;;;17;3;;D;5;A;C;;;;;;;
BURITIS;RO;;;26;1;;B;5;A;B;19;4;0;5;5;5;
PORTO VELHO;RO;;;16;3;;B;4;A;A;;;;;;;
VILHENA;RO;VILHENA;RO;20;2;1;B;1;D;A;18;3;0;5;5;5;
CORUMBIARA;RO;;;24;1;;C;5;A;A;17;5;5;5;5;5;
ARIQUEMES;RO;;;22;1;;B;3;A;B;18;5;5;5;5;5;
PORTO VELHO;RO;;;24;1;;A;2;A;A;18;5;0;2;5;5;
VILHENA;RO;;;22;1;;C;3;A;A;17;5;3;5;4;4;
CACOAL;RO;;;27;1;;C;3;A;B;16;4;5;3;5;5;
PORTO VELHO;RO;;;31;1;;F;1;A;A;22;3;4;5;5;5;
PORTO VELHO;RO;;;16;3;;D;4;A;A;;;;;;;
JI-PARANA;RO;;;25;1;;N;5;A;A;22;1;1;1;1;5;
PORTO VELHO;RO;;;28;1;;G;3;A;A;14;5;5;5;5;5;
MONTE NEGRO;RO;;;30;1;;F;2;B;B;16;5;5;5;5;5;
GUAJARA-MIRIM;RO;;;23;4;;D;9;A;A;17;5;5;5;0;0;
PORTO VELHO;RO;;;17;3;;H;2;A;A;16;1;0;5;5;5;
CACOAL;RO;;;34;1;;B;3;A;A;25;5;0;5;5;5;
VILHENA;RO;;;15;4;;F;4;A;A;;;;;;;
SAO MIGUEL DO GUAPORE;RO;SAO MIGUEL DO GUAPORE;RO;18;2;1;B;3;A;A;;;;;;;
CACOAL;RO;;;34;1;;I;3;A;A;18;2;5;5;5;5;
MINISTRO ANDREAZZA;RO;;;35;1;;F;5;A;A;13;0;5;5;5;5;
SAO MIGUEL DO GUAPORE;RO;;;25;1;;G;4;A;D;17;5;0;5;4;5;
ARIQUEMES;RO;;;18;1;;F;4;A;A;;;;;;;
PORTO VELHO;RO;;;32;1;;B;5;C;C;13;5;5;5;3;5;
PORTO VELHO;RO;;;24;3;;D;4;E;A;15;0;5;5;5;2;
PORTO VELHO;RO;;;21;1;;D;2;B;B;15;5;5;5;5;5;
PORTO VELHO;RO;;;34;1;;B;7;B;B;13;0;5;5;5;5;
PORTO VELHO;RO;;;28;1;;C;2;A;A;22;5;5;5;5;5;
PIMENTA BUENO;RO;;;24;1;;B;4;A;B;13;5;5;4;4;5;
ALTO PARAISO;RO;;;34;1;;B;4;A;A;13;5;5;5;5;5;
JI-PARANA;RO;JI-PARANA;RO;25;4;;C;4;A;D;19;3;5;4;4;3;
GUAJARA-MIRIM;RO;;;39;1;;E;3;A;A;18;1;0;5;0;0;
PORTO VELHO;RO;;;17;3;;B;6;A;A;;;;;;;
JARU;RO;;;26;1;;D;4;A;A;13;5;5;3;5;5;
PORTO VELHO;RO;;;30;1;;H;3;A;A;14;0;5;5;5;5;
PORTO VELHO;RO;;;20;1;;C;6;A;A;15;5;5;5;5;5;
JI-PARANA;RO;;;27;4;;C;3;E;E;16;2;5;5;5;1;
ALTA FLORESTA D OESTE;RO;;;21;1;;D;5;A;A;18;5;0;5;5;3;
ARIQUEMES;RO;;;22;1;;C;2;A;A;15;5;5;5;5;5;
NOVO HORIZONTE DO OESTE;RO;;;16;3;;B;3;A;A;;;;;;;
PORTO VELHO;RO;;;26;1;;E;6;A;A;18;5;5;5;5;5;
MINISTRO ANDREAZZA;RO;;;33;1;;E;5;A;D;;;;;;;
ALTA FLORESTA D OESTE;RO;;;35;1;;A;3;A;A;20;0;5;5;3;5;
PORTO VELHO;RO;;;25;1;;D;5;B;C;18;4;0;5;5;5;
PORTO VELHO;RO;;;23;1;;B;1;A;A;18;5;0;5;5;3;
PORTO VELHO;RO;;;26;1;;B;3;A;A;17;5;5;5;5;5;
PORTO VELHO;RO;;;29;1;;C;3;C;B;14;5;5;5;5;5;
PORTO VELHO;RO;;;19;1;;B;8;A;B;17;5;5;5;5;5;
PORTO VELHO;RO;;;17;3;;B;2;A;A;;;;;;;
COSTA MARQUES;RO;;;17;3;;B;2;A;A;;;;;;;
PORTO VELHO;RO;;;44;1;;B;5;E;A;15;0;5;5;5;5;
CACOAL;RO;;;20;1;;B;3;A;A;17;5;0;5;5;5;
PORTO VELHO;RO;;;21;1;;D;7;A;A;18;5;4;4;4;4;
BURITIS;RO;CAMPO NOVO DE RONDONIA;RO;36;2;1;C;4;A;A;;;;;;;
CABIXI;RO;;;47;1;;D;3;A;A;25;5;5;3;5;5;
SERINGUEIRAS;RO;SERINGUEIRAS;RO;18;2;1;B;6;A;A;13;5;0;5;5;5;
PORTO VELHO;RO;;;39;1;;E;4;A;A;18;3;5;4;5;5;
SAO MIGUEL DO GUAPORE;RO;;;19;1;;C;5;A;A;16;5;0;5;4;5;
PIMENTA BUENO;RO;;;19;1;;C;9;A;A;15;5;5;5;5;5;
PORTO VELHO;RO;;;25;1;;B;2;A;A;17;3;4;5;3;4;
PORTO VELHO;RO;;;28;1;;E;4;A;A;18;5;5;5;5;5;
PORTO VELHO;RO;;;27;1;;E;2;A;A;18;5;5;5;5;5;
ROLIM DE MOURA;RO;;;20;1;;B;1;A;A;18;0;0;5;5;5;
PORTO VELHO;RO;;;24;1;;C;4;A;A;19;5;4;5;5;5;
JI-PARANA;RO;;;15;3;;B;4;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;20;2;1;C;4;A;B;16;5;0;5;5;5;
SAO MIGUEL DO GUAPORE;RO;;;21;1;;C;4;A;A;19;5;1;5;4;4;
VILHENA;RO;VILHENA;RO;23;2;1;C;4;A;A;;;;;;;
SANTA LUZIA D OESTE;RO;;;30;1;;C;3;A;A;16;5;5;5;5;4;
CACOAL;RO;;;24;1;;B;4;A;A;16;5;5;5;5;5;
ARIQUEMES;RO;;;22;1;;B;5;A;A;17;5;1;5;5;5;
PORTO VELHO;RO;;;20;4;;G;7;B;A;17;5;4;5;5;5;
JI-PARANA;RO;;;44;1;;K;3;A;A;15;0;5;5;5;2;
PORTO VELHO;RO;PORTO VELHO;RO;24;2;1;C;6;A;E;18;0;4;5;0;0;
CACOAL;RO;;;21;1;;C;4;A;A;16;5;5;2;5;5;
CACOAL;RO;;;29;1;;B;2;C;A;18;5;5;5;5;5;
PORTO VELHO;RO;;;26;1;;C;4;A;A;16;5;4;4;5;5;
ARIQUEMES;RO;;;39;1;;C;5;C;A;18;5;5;5;4;4;
JI-PARANA;RO;;;43;4;;C;4;A;E;16;3;5;5;5;5;
PORTO VELHO;RO;;;33;1;;C;3;A;A;16;2;3;4;4;2;
ROLIM DE MOURA;RO;;;21;1;;B;9;A;A;17;5;0;5;5;5;
ALTA FLORESTA D OESTE;RO;;;48;1;;C;4;E;A;14;1;5;5;5;4;
PORTO VELHO;RO;;;25;1;;B;3;A;A;18;2;1;3;5;5;
CANDEIAS DO JAMARI;RO;;;38;1;;D;5;B;A;18;0;5;5;5;5;
PORTO VELHO;RO;;;27;1;;E;6;A;A;22;5;0;5;5;5;
PORTO VELHO;RO;;;22;1;;B;6;A;A;17;5;5;2;5;2;
ROLIM DE MOURA;RO;;;30;3;;B;6;E;E;16;0;5;0;0;4;
ARIQUEMES;RO;;;20;1;;D;2;A;A;16;5;4;5;5;5;
PORTO VELHO;RO;;;22;1;;E;5;A;A;;;;;;;
PORTO VELHO;RO;;;21;1;;D;4;A;A;16;5;5;5;5;5;
MACHADINHO D OESTE;RO;;;26;1;;C;4;A;A;24;5;1;5;5;5;
PORTO VELHO;RO;;;18;1;;B;3;A;A;;;;;;;
JI-PARANA;RO;;;23;1;;H;4;A;A;20;5;0;5;5;3;
PIMENTA BUENO;RO;;;54;1;;D;3;B;A;18;0;5;5;5;5;
JI-PARANA;RO;;;23;1;;D;1;B;B;15;1;2;5;5;2;
PIMENTA BUENO;RO;;;42;4;;E;4;E;A;14;0;5;0;5;5;
SERINGUEIRAS;RO;;;20;1;;B;4;A;A;18;5;5;5;5;5;
BURITIS;RO;;;26;1;;B;2;C;A;24;5;5;5;5;3;
PORTO VELHO;RO;;;26;1;;C;3;A;C;17;5;5;5;5;5;
PORTO VELHO;RO;;;21;1;;D;3;A;A;18;5;4;5;5;5;
CANDEIAS DO JAMARI;RO;;;16;3;;C;6;A;A;;;;;;;
PORTO VELHO;RO;;;18;1;;G;4;A;A;16;3;3;5;4;5;
JI-PARANA;RO;;;19;3;;C;5;A;A;17;4;4;5;5;5;
JI-PARANA;RO;;;24;1;;C;3;A;A;13;3;0;5;5;5;
PRESIDENTE MEDICI;RO;;;48;1;;C;4;A;E;13;5;5;5;2;4;
PORTO VELHO;RO;;;21;1;;C;2;A;A;;;;;;;
OURO PRETO DO OESTE;RO;;;22;1;;D;4;A;A;15;5;0;3;5;3;
PORTO VELHO;RO;;;29;1;;E;3;B;A;13;5;5;5;5;5;
ITAPUA DO OESTE;RO;;;39;4;;B;6;E;E;25;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;D;4;A;D;13;0;5;5;5;0;
ARIQUEMES;RO;ARIQUEMES;RO;16;2;2;F;4;A;A;;;;;;;
CACOAL;RO;;;23;1;;B;5;A;A;15;5;0;5;5;5;
PORTO VELHO;RO;;;18;1;;D;4;A;A;16;5;0;4;4;0;
JARU;RO;;;23;1;;C;3;A;B;19;5;3;3;3;5;
URUPA;RO;;;16;3;;D;7;A;A;;;;;;;
COSTA MARQUES;RO;;;20;3;;C;3;A;B;13;5;0;5;5;5;
CACOAL;RO;CACOAL;RO;17;2;1;G;4;A;A;;;;;;;
CACOAL;RO;;;24;4;;B;5;C;C;15;5;0;5;5;5;
PORTO VELHO;RO;;;40;1;;D;3;A;E;17;2;2;5;5;5;
VILHENA;RO;;;17;3;;H;4;A;A;;;;;;;
VILHENA;RO;;;31;1;;C;5;A;E;13;5;3;5;5;5;
NOVA MAMORE;RO;NOVA MAMORE;RO;30;2;1;B;3;E;A;13;5;5;5;5;5;
JI-PARANA;RO;;;18;3;;G;4;A;A;;;;;;;
JI-PARANA;RO;;;18;3;;E;4;A;A;;;;;;;
ARIQUEMES;RO;;;16;3;;B;5;A;A;;;;;;;
ROLIM DE MOURA;RO;;;27;1;;B;2;A;A;14;5;5;5;5;5;
PORTO VELHO;RO;;;20;1;;H;6;A;A;17;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;B;4;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;2;L;5;A;A;;;;;;;
PORTO VELHO;RO;;;40;1;;B;6;C;A;16;2;5;5;5;5;
CACOAL;RO;CACOAL;RO;19;2;1;B;5;A;A;;;;;;;
CEREJEIRAS;RO;;;16;3;;C;4;A;A;15;2;0;4;4;5;
PORTO VELHO;RO;;;20;1;;B;5;A;A;;;;;;;
PORTO VELHO;RO;;;21;1;;E;4;A;A;18;4;0;3;4;4;
URUPA;RO;;;18;1;;B;3;A;A;16;5;5;5;5;5;
JI-PARANA;RO;;;27;1;;C;5;A;B;16;2;0;3;2;5;
PORTO VELHO;RO;;;25;1;;C;3;A;A;22;5;5;5;5;5;
ARIQUEMES;RO;;;35;1;;B;3;E;A;14;5;5;5;5;2;
PORTO VELHO;RO;;;23;1;;C;3;B;B;;;;;;;
ALTA FLORESTA D OESTE;RO;ALTA FLORESTA D OESTE;RO;18;2;1;C;5;A;A;13;5;0;5;5;5;
PORTO VELHO;RO;;;25;1;;D;5;A;A;21;5;0;5;5;5;
ESPIGAO D OESTE;RO;;;31;4;;E;3;E;E;23;5;5;5;5;5;
GUAJARA-MIRIM;RO;GUAJARA-MIRIM;RO;23;2;1;H;4;A;C;18;5;5;5;5;5;
JI-PARANA;RO;JI-PARANA;RO;17;2;1;C;2;A;A;;;;;;;
GUAJARA-MIRIM;RO;GUAJARA-MIRIM;RO;18;2;1;B;2;A;A;;;;;;;
CASTANHEIRAS;RO;;;18;3;;C;5;B;B;16;4;0;5;5;0;
PORTO VELHO;RO;;;28;1;;C;4;A;A;17;5;5;5;5;5;
VILHENA;RO;VILHENA;RO;16;2;2;O;5;A;A;;;;;;;
VILHENA;RO;VILHENA;RO;23;2;1;B;2;A;E;13;0;5;5;5;5;
PORTO VELHO;RO;;;23;1;;D;7;A;A;19;5;5;5;5;5;
CACOAL;RO;;;16;3;;B;3;A;A;;;;;;;
CACOAL;RO;;;38;1;;C;2;A;A;16;2;5;5;5;5;
ROLIM DE MOURA;RO;;;24;1;;C;4;A;A;22;5;2;2;1;1;
ROLIM DE MOURA;RO;;;18;3;;A;2;A;A;;;;;;;
JI-PARANA;RO;;;22;1;;D;2;A;A;19;1;1;2;3;4;
PORTO VELHO;RO;;;18;1;;E;5;A;A;17;3;0;5;5;5;
CACOAL;RO;;;29;1;;B;3;B;B;25;5;5;5;5;5;
ARIQUEMES;RO;;;18;1;;C;2;A;A;18;0;0;5;5;3;
PORTO VELHO;RO;;;21;4;;B;2;A;B;19;5;5;5;5;5;
PORTO VELHO;RO;;;22;1;;C;1;A;A;16;2;0;5;5;5;
PORTO VELHO;RO;;;21;1;;C;4;A;A;18;5;5;5;5;5;
PORTO VELHO;RO;;;16;3;;P;4;A;A;;;;;;;
PORTO VELHO;RO;;;22;3;;B;6;A;C;;;;;;;
COLORADO DO OESTE;RO;COLORADO DO OESTE;RO;18;2;1;E;4;A;A;;;;;;;
ALTO ALEGRE DOS PARECIS;RO;ALTO ALEGRE DOS PARECIS;RO;17;2;1;B;3;A;A;;;;;;;
CACOAL;RO;;;24;1;;C;3;A;A;18;5;1;5;5;5;
VILHENA;RO;;;22;1;;B;3;A;A;16;5;0;5;5;4;
OURO PRETO DO OESTE;RO;;;20;1;;B;3;A;A;16;5;5;5;5;5;
VILHENA;RO;;;48;1;;B;4;A;A;17;5;5;5;5;5;
JI-PARANA;RO;JI-PARANA;RO;17;2;1;B;4;A;A;;;;;;;
MINISTRO ANDREAZZA;RO;;;16;3;;K;6;A;A;;;;;;;
