NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
ARAGUAINA;TO;;;44;1;;L;2;A;A;18;1;5;5;5;1;
PALMAS;TO;PALMAS;TO;16;2;1;B;3;A;A;;;;;;;
PALMAS;TO;;;21;1;;H;3;A;A;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;18;2;1;C;5;B;A;17;5;0;5;5;0;
LAGOA DO TOCANTINS;TO;;;17;3;;B;9;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;PARAISO DO TOCANTINS;TO;17;2;1;C;6;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;17;2;1;A;4;A;A;;;;;;;
SANTA FE DO ARAGUAIA;TO;SANTA FE DO ARAGUAIA;TO;17;2;1;B;4;A;A;;;;;;;
PALMEIRANTE;TO;COLINAS DO TOCANTINS;TO;18;2;1;C;5;A;A;;;;;;;
PEDRO AFONSO;TO;;;15;3;;E;4;A;A;;;;;;;
PORTO NACIONAL;TO;PORTO NACIONAL;TO;19;2;1;B;7;A;A;;;;;;;
PALMAS;TO;;;21;1;;E;6;A;A;;;;;;;
NOVO ACORDO;TO;NOVO ACORDO;TO;17;2;1;B;2;A;A;16;3;0;5;5;5;
COLINAS DO TOCANTINS;TO;COLINAS DO TOCANTINS;TO;19;2;1;C;4;A;B;;;;;;;
PALMAS;TO;;;18;1;;F;3;A;A;;;;;;;
GUARAI;TO;;;17;1;;L;4;A;A;;;;;;;
PALMAS;TO;;;25;1;;F;2;A;B;16;3;3;5;5;0;
PALMAS;TO;;;15;3;;G;5;A;A;;;;;;;
ARAGUAINA;TO;;;22;1;;I;5;A;A;18;3;2;4;3;5;
DUERE;TO;;;39;1;;B;3;A;A;25;3;4;3;5;5;
ARAGUAINA;TO;;;19;1;;C;4;A;A;;;;;;;
PINDORAMA DO TOCANTINS;TO;;;18;1;;B;5;A;A;17;5;0;5;5;5;
ARAGUAINA;TO;;;18;3;;B;8;A;A;;;;;;;
PRESIDENTE KENNEDY;TO;PRESIDENTE KENNEDY;TO;17;2;1;B;3;A;A;;;;;;;
COLINAS DO TOCANTINS;TO;;;17;3;;H;4;A;A;16;5;0;5;5;0;
ARAGUAINA;TO;ARAGUAINA;TO;16;2;2;J;3;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;16;2;2;L;4;A;A;;;;;;;
MIRACEMA DO TOCANTINS;TO;;;16;3;;H;4;A;A;;;;;;;
PALMAS;TO;;;23;1;;C;5;A;A;;;;;;;
PALMAS;TO;;;41;4;;N;5;A;E;15;3;3;3;5;5;
PALMAS;TO;;;23;1;;B;3;A;A;20;5;3;5;5;5;
PORTO NACIONAL;TO;PORTO NACIONAL;TO;17;2;2;G;3;A;A;;;;;;;
ARAGUAINA;TO;;;30;1;;B;5;A;A;18;5;5;5;5;5;
FORMOSO DO ARAGUAIA;TO;;;16;3;;O;5;A;A;;;;;;;
ARAGUAINA;TO;;;26;1;;B;3;A;A;16;5;0;5;5;5;
PARAISO DO TOCANTINS;TO;;;17;3;;C;3;A;A;;;;;;;
ARAGUAINA;TO;;;22;1;;F;7;A;B;14;5;5;5;5;5;
PALMAS;TO;;;32;1;;E;4;A;A;19;0;3;5;5;5;
PALMAS;TO;;;16;3;;A;5;A;A;;;;;;;
PALMAS;TO;;;25;1;;B;2;A;A;15;2;5;5;5;5;
PALMAS;TO;;;19;1;;C;5;A;A;18;5;3;5;5;5;
GURUPI;TO;;;21;1;;C;3;A;A;17;5;5;5;5;5;
SITIO NOVO DO TOCANTINS;TO;;;18;1;;D;3;A;A;;;;;;;
ARAGUAINA;TO;;;21;1;;G;3;A;A;18;5;0;5;5;5;
ANANAS;TO;;;17;1;;D;4;A;A;;;;;;;
PALMAS;TO;;;17;3;;D;6;A;A;;;;;;;
COLMEIA;TO;;;18;1;;H;4;A;A;;;;;;;
GURUPI;TO;;;15;3;;M;4;A;A;;;;;;;
MIRACEMA DO TOCANTINS;TO;;;18;1;;D;3;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;17;2;1;D;4;A;A;15;1;0;4;5;0;
ALIANCA DO TOCANTINS;TO;;;19;1;;C;5;A;A;18;5;3;5;5;5;
ARAGUAINA;TO;;;19;1;;K;6;A;A;;;;;;;
PORTO NACIONAL;TO;;;27;1;;D;3;A;A;19;5;0;5;5;5;
PALMAS;TO;PALMAS;TO;18;2;1;D;4;A;A;17;5;0;5;5;5;
PALMAS;TO;;;16;3;;K;5;A;A;;;;;;;
TOCANTINOPOLIS;TO;;;18;3;;B;3;A;A;;;;;;;
PALMAS;TO;;;25;1;;M;5;A;B;18;5;0;5;1;0;
LAGOA DA CONFUSAO;TO;;;19;1;;E;6;A;A;;;;;;;
AXIXA DO TOCANTINS;TO;;;19;1;;B;2;A;A;16;2;0;5;5;1;
PORTO NACIONAL;TO;;;15;3;;B;4;A;A;;;;;;;
ARAGUAINA;TO;;;18;1;;F;3;A;A;;;;;;;
PALMEIROPOLIS;TO;PALMEIROPOLIS;TO;17;2;1;A;4;A;A;16;3;1;4;4;5;
ARAGUATINS;TO;;;21;1;;D;5;A;A;20;5;0;5;5;5;
ARAGUAINA;TO;;;20;1;;B;4;A;A;14;5;4;5;5;5;
PALMAS;TO;;;18;1;;L;5;A;A;;;;;;;
PALMAS;TO;;;35;1;;C;3;B;B;20;5;5;5;5;5;
ARAGUAINA;TO;ARAGUAINA;TO;17;2;1;F;5;A;A;;;;;;;
PALMAS;TO;;;18;1;;C;3;A;A;16;4;1;4;5;5;
ARAGUAINA;TO;;;28;1;;F;2;A;A;13;5;5;5;5;5;
PALMAS;TO;;;18;3;;C;3;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;17;2;1;C;4;A;A;;;;;;;
ARAGUATINS;TO;ARAGUATINS;TO;16;2;1;G;6;A;A;;;;;;;
ANGICO;TO;;;40;4;;B;4;E;A;13;5;4;5;5;0;
ARAGUAINA;TO;;;18;1;;H;4;A;A;;;;;;;
PALMAS;TO;;;27;1;;D;5;A;A;18;5;5;5;5;5;
ARAGUAINA;TO;ARAGUAINA;TO;17;2;1;D;5;A;A;;;;;;;
PALMAS;TO;;;37;1;;F;7;A;A;25;5;0;3;5;5;
PARAISO DO TOCANTINS;TO;;;20;1;;F;5;A;A;15;2;0;5;3;4;
PALMAS;TO;;;22;1;;C;5;A;A;14;5;5;5;5;5;
PALMAS;TO;;;21;1;;F;2;A;A;13;0;0;5;5;0;
PALMAS;TO;;;17;3;;C;3;A;A;15;3;0;5;5;3;
COMBINADO;TO;;;16;3;;B;3;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;18;2;1;H;4;A;A;;;;;;;
PALMAS;TO;;;41;1;;D;5;E;C;15;2;3;4;4;5;
PALMAS;TO;;;22;1;;C;8;A;A;19;4;1;3;4;2;
SITIO NOVO DO TOCANTINS;TO;;;20;1;;D;5;A;A;20;5;0;3;4;4;
PALMAS;TO;;;22;1;;C;2;B;A;16;1;0;5;5;5;
PALMAS;TO;PALMAS;TO;17;2;2;J;4;A;A;;;;;;;
PALMAS;TO;;;15;3;;F;4;A;A;;;;;;;
ARAGUATINS;TO;ARAGUATINS;TO;16;2;1;J;4;A;A;;;;;;;
MONTE DO CARMO;TO;;;23;1;;B;3;A;A;22;5;4;5;5;5;
PALMAS;TO;;;15;3;;Q;3;A;A;;;;;;;
PORTO NACIONAL;TO;;;60;4;;B;2;A;E;14;5;5;5;5;5;
SANTA TEREZA DO TOCANTINS;TO;PALMAS;TO;17;2;1;F;5;A;A;;;;;;;
PORTO NACIONAL;TO;;;28;1;;J;4;A;A;21;5;5;4;4;2;
ARAPOEMA;TO;;;20;1;;B;2;A;A;19;4;0;5;5;4;
PALMAS;TO;;;27;1;;D;3;A;A;18;0;5;4;5;5;
PALMAS;TO;;;17;3;;D;5;A;A;15;5;0;5;5;5;
GURUPI;TO;;;16;3;;G;5;A;A;;;;;;;
PALMAS;TO;;;17;3;;K;5;A;A;;;;;;;
ARAGUAINA;TO;;;25;1;;F;4;A;A;15;5;5;4;4;4;
PALMAS;TO;;;17;3;;B;5;C;A;;;;;;;
PALMAS;TO;;;18;1;;F;4;A;A;;;;;;;
COLINAS DO TOCANTINS;TO;;;28;1;;C;3;A;C;13;5;5;5;5;5;
ARAGUAINA;TO;ARAGUAINA;TO;17;2;2;C;6;A;A;;;;;;;
PALMAS;TO;;;31;1;;C;5;A;A;16;5;3;5;5;5;
PALMAS;TO;;;30;1;;B;1;B;A;19;4;0;5;5;4;
PALMAS;TO;;;28;1;;C;3;A;A;15;4;4;5;2;3;
GURUPI;TO;;;25;1;;G;4;A;A;18;5;0;5;5;5;
ITAGUATINS;TO;;;25;1;;F;8;A;A;17;5;0;1;2;0;
PARAISO DO TOCANTINS;TO;;;15;3;;C;4;A;A;;;;;;;
ARAGUAINA;TO;;;20;1;;B;7;A;A;;;;;;;
BREJINHO DE NAZARE;TO;;;31;1;;B;5;A;A;;;;;;;
PALMAS;TO;;;23;4;;C;5;D;D;13;3;5;5;3;4;
MATEIROS;TO;;;17;3;;C;4;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;;;20;1;;C;6;A;A;18;5;0;1;5;0;
TOCANTINOPOLIS;TO;;;22;1;;B;2;A;A;20;2;2;4;2;4;
COLINAS DO TOCANTINS;TO;;;33;1;;B;5;E;A;13;5;5;5;5;5;
CONCEICAO DO TOCANTINS;TO;;;18;3;;B;4;A;A;;;;;;;
PORTO NACIONAL;TO;PORTO NACIONAL;TO;18;2;1;C;2;A;A;16;5;5;5;5;5;
ARAGUAINA;TO;;;19;1;;C;5;A;A;17;5;5;4;4;4;
PALMAS;TO;;;26;1;;D;3;A;A;18;0;5;5;5;5;
GURUPI;TO;;;21;1;;D;3;A;A;16;5;0;5;5;0;
TAGUATINGA;TO;;;15;3;;B;4;A;A;;;;;;;
PAU D ARCO;TO;PAU D ARCO;TO;17;2;1;D;5;A;A;;;;;;;
AUGUSTINOPOLIS;TO;;;20;1;;B;3;A;A;20;5;5;5;5;5;
PALMAS;TO;PALMAS;TO;18;2;1;Q;7;A;A;;;;;;;
ARAGUAINA;TO;;;26;1;;C;3;A;E;18;5;5;5;5;5;
PALMAS;TO;;;19;1;;B;4;A;A;;;;;;;
DIVINOPOLIS DO TOCANTINS;TO;;;48;1;;B;5;A;A;15;3;5;5;5;5;
PALMEIROPOLIS;TO;PALMEIROPOLIS;TO;18;2;1;B;3;A;A;;;;;;;
PALMAS;TO;;;21;1;;D;3;A;A;17;5;5;5;5;5;
PALMAS;TO;PALMAS;TO;15;2;1;K;5;A;A;;;;;;;
ARAGUAINA;TO;;;20;1;;F;3;A;A;18;5;0;5;5;0;
PALMAS;TO;;;45;1;;B;1;E;B;;;;;;;
NAZARE;TO;;;20;1;;B;8;A;A;14;5;5;4;4;5;
ARAGUATINS;TO;ARAGUATINS;TO;17;2;1;B;4;A;A;;;;;;;
SANDOLANDIA;TO;SANDOLANDIA;TO;17;2;1;B;2;A;A;;;;;;;
PORTO NACIONAL;TO;PORTO NACIONAL;TO;18;2;1;B;4;A;A;;;;;;;
PALMAS;TO;;;18;3;;L;4;A;A;;;;;;;
PALMAS;TO;;;19;1;;P;2;A;A;;;;;;;
XAMBIOA;TO;;;23;1;;B;2;A;A;16;5;5;5;5;5;
PORTO NACIONAL;TO;;;17;3;;A;3;A;A;;;;;;;
BERNARDO SAYAO;TO;COUTO MAGALHAES;TO;17;2;1;B;5;A;A;;;;;;;
ARAGUAINA;TO;;;20;1;;C;1;A;A;15;5;0;5;3;5;
PALMAS;TO;PALMAS;TO;18;2;1;C;4;A;A;13;5;3;5;5;4;
MATEIROS;TO;;;21;1;;C;5;A;A;17;5;0;5;5;5;
DIANOPOLIS;TO;DIANOPOLIS;TO;17;2;1;B;4;A;A;13;5;0;5;5;5;
ITAPIRATINS;TO;;;20;1;;B;5;A;A;16;2;0;5;5;5;
PALMAS;TO;;;29;1;;B;5;B;A;13;5;5;5;5;5;
PALMAS;TO;;;14;4;;C;4;A;A;;;;;;;
ARAGUATINS;TO;;;19;1;;B;5;A;B;;;;;;;
SANTA ROSA DO TOCANTINS;TO;;;15;3;;B;6;A;A;;;;;;;
SAO MIGUEL DO TOCANTINS;TO;;;16;3;;C;4;A;A;;;;;;;
PALMAS;TO;;;21;1;;B;3;A;A;13;0;5;5;5;0;
AGUIARNOPOLIS;TO;AGUIARNOPOLIS;TO;17;2;1;B;3;A;A;16;3;0;5;5;5;
TOCANTINOPOLIS;TO;;;21;3;;B;5;A;A;18;5;0;5;5;0;
ANANAS;TO;ANANAS;TO;17;2;1;B;4;A;A;;;;;;;
PALMAS;TO;;;41;1;;B;2;A;A;19;0;5;0;0;0;
FORMOSO DO ARAGUAIA;TO;;;17;3;;B;2;A;A;;;;;;;
PALMAS;TO;;;44;1;;C;4;A;A;15;5;5;5;5;5;
ARAGUAINA;TO;;;23;1;;C;5;A;A;17;5;2;5;5;5;
BARRA DO OURO;TO;;;34;1;;B;5;A;A;18;5;5;5;5;4;
DIVINOPOLIS DO TOCANTINS;TO;;;16;3;;D;3;A;A;;;;;;;
ARAGUAINA;TO;;;38;1;;D;5;A;B;18;5;5;5;5;5;
PALMEIRAS DO TOCANTINS;TO;PALMEIRAS DO TOCANTINS;TO;18;2;1;G;7;A;A;;;;;;;
PALMAS;TO;;;18;1;;H;5;A;A;;;;;;;
PARANA;TO;PARANA;TO;17;2;1;C;5;A;A;14;1;0;5;5;0;
PALMAS;TO;;;15;3;;D;4;A;A;;;;;;;
PALMAS;TO;;;29;1;;I;4;A;A;17;4;4;5;5;5;
GUARAI;TO;;;16;3;;B;3;A;A;;;;;;;
ARAGUAINA;TO;;;15;3;;A;4;A;A;;;;;;;
PALMAS;TO;;;16;3;;C;5;A;A;15;5;0;2;5;3;
TOCANTINOPOLIS;TO;TOCANTINOPOLIS;TO;18;2;1;D;5;A;A;;;;;;;
PALMAS;TO;;;36;4;;C;4;B;E;13;1;5;5;5;5;
ARAGUANA;TO;;;33;3;;B;3;E;A;13;4;5;5;5;5;
ARAGUAINA;TO;;;18;1;;G;4;A;A;;;;;;;
PALMEIROPOLIS;TO;;;16;3;;C;5;A;A;;;;;;;
PALMAS;TO;;;18;3;;J;4;A;A;16;3;0;5;5;1;
ARRAIAS;TO;ARRAIAS;TO;17;2;1;C;5;A;A;;;;;;;
PORTO NACIONAL;TO;;;17;3;;B;4;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;;;37;1;;D;3;A;A;13;5;0;4;4;4;
PALMAS;TO;;;21;1;;B;3;A;C;18;5;1;5;5;5;
ARAGUAINA;TO;;;30;1;;D;3;A;A;17;5;5;4;4;5;
PALMAS;TO;;;22;1;;G;6;A;A;20;5;4;5;5;4;
PALMAS;TO;PALMAS;TO;19;2;1;G;4;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;19;2;1;H;6;A;A;13;2;0;4;4;2;
PORTO NACIONAL;TO;;;25;1;;G;4;A;A;20;5;5;5;5;5;
ITACAJA;TO;;;18;1;;C;3;A;A;16;4;1;5;5;5;
PALMAS;TO;;;18;1;;G;3;A;A;18;2;0;5;5;5;
GURUPI;TO;;;16;3;;H;3;A;A;;;;;;;
ARAGUAINA;TO;;;29;1;;C;3;A;A;19;5;5;4;4;5;
PALMAS;TO;;;16;3;;B;5;A;A;;;;;;;
PALMAS;TO;;;20;1;;C;1;A;A;13;5;0;5;5;5;
ARAGUAINA;TO;;;17;3;;C;4;A;A;;;;;;;
PONTE ALTA DO TOCANTINS;TO;PONTE ALTA DO TOCANTINS;TO;20;2;1;B;5;A;A;;;;;;;
PEDRO AFONSO;TO;;;16;3;;C;2;B;A;;;;;;;
ARRAIAS;TO;;;25;1;;F;2;A;A;14;5;5;5;5;5;
NOVA OLINDA;TO;NOVA OLINDA;TO;17;2;1;C;4;A;A;;;;;;;
PALMAS;TO;;;24;1;;B;5;A;A;19;5;4;5;5;5;
PALMAS;TO;PALMAS;TO;16;2;1;H;5;A;A;16;4;1;4;5;2;
TOCANTINOPOLIS;TO;;;22;3;;C;4;C;E;18;2;0;2;2;2;
PORTO NACIONAL;TO;;;15;3;;I;4;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;;;16;3;;B;3;A;A;;;;;;;
PALMAS;TO;;;20;1;;J;6;A;A;19;3;0;0;5;3;
PIRAQUE;TO;PIRAQUE;TO;34;2;1;C;4;A;B;;;;;;;
PALMAS;TO;;;18;3;;E;5;A;A;;;;;;;
ARAGUACU;TO;ARAGUACU;TO;17;2;1;P;4;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;17;2;1;L;4;A;A;;;;;;;
NOVO ACORDO;TO;NOVO ACORDO;TO;19;2;1;B;4;A;A;13;5;0;0;5;0;
ARAGUANA;TO;;;28;1;;D;4;E;C;25;5;5;5;5;5;
TOCANTINOPOLIS;TO;TOCANTINOPOLIS;TO;16;2;1;C;5;A;A;;;;;;;
ALMAS;TO;ALMAS;TO;17;2;1;B;4;A;A;;;;;;;
DIANOPOLIS;TO;;;21;1;;F;4;A;A;;;;;;;
ARAPOEMA;TO;;;24;1;;G;6;A;A;14;5;0;5;5;5;
PALMAS;TO;;;16;3;;Q;5;A;A;;;;;;;
XAMBIOA;TO;;;16;3;;B;9;A;A;;;;;;;
ARAGUATINS;TO;ARAGUATINS;TO;17;2;1;B;2;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;PARAISO DO TOCANTINS;TO;19;2;1;J;4;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;17;2;1;B;4;A;A;;;;;;;
PALMAS;TO;;;19;1;;C;3;A;A;;;;;;;
COLINAS DO TOCANTINS;TO;COLINAS DO TOCANTINS;TO;18;2;1;F;4;A;A;;;;;;;
ARAGUAINA;TO;;;20;1;;C;4;A;A;18;3;1;3;3;2;
PALMAS;TO;PALMAS;TO;20;2;1;B;2;D;A;14;1;0;5;5;0;
TOCANTINOPOLIS;TO;;;34;1;;B;4;A;A;;;;;;;
GUARAI;TO;;;14;3;;H;6;A;A;;;;;;;
TOCANTINOPOLIS;TO;TOCANTINOPOLIS;TO;18;2;1;D;5;A;A;;;;;;;
FORMOSO DO ARAGUAIA;TO;FORMOSO DO ARAGUAIA;TO;18;2;1;B;5;A;A;;;;;;;
ARAGUAINA;TO;;;39;1;;D;5;A;A;15;1;5;5;5;5;
SILVANOPOLIS;TO;;;16;3;;A;5;A;A;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;19;2;1;C;5;A;A;;;;;;;
AUGUSTINOPOLIS;TO;;;16;3;;C;5;A;A;;;;;;;
GURUPI;TO;;;16;3;;I;5;A;A;16;0;0;1;1;0;
PALMAS;TO;;;18;1;;C;2;A;A;;;;;;;
PALMAS;TO;;;23;1;;C;6;A;A;19;5;5;5;5;5;
PALMAS;TO;;;19;1;;C;5;A;A;15;5;5;5;5;5;
PALMAS;TO;;;25;1;;B;2;A;A;20;5;0;5;5;5;
PALMAS;TO;PALMAS;TO;17;2;1;B;3;A;A;;;;;;;
ARAGUAINA;TO;;;22;1;;C;6;A;A;18;4;0;5;5;0;
PALMAS;TO;;;16;3;;Q;5;A;A;;;;;;;
MIRACEMA DO TOCANTINS;TO;;;27;1;;C;2;B;A;23;4;2;5;4;5;
PALMAS;TO;PALMAS;TO;18;2;1;D;3;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;;;21;1;;E;6;A;A;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;18;2;1;B;7;B;A;;;;;;;
PALMAS;TO;;;15;3;;B;5;A;A;;;;;;;
ANANAS;TO;ANANAS;TO;16;2;1;B;8;A;A;;;;;;;
GURUPI;TO;;;16;3;;K;6;A;A;;;;;;;
PALMAS;TO;;;33;1;;B;4;A;A;18;5;5;5;5;4;
PALMAS;TO;;;19;1;;B;3;A;A;19;5;1;2;2;3;
ALMAS;TO;;;39;1;;E;5;C;C;15;0;5;5;5;5;
COLINAS DO TOCANTINS;TO;;;16;3;;H;4;A;A;14;0;0;5;1;0;
PALMAS;TO;;;24;1;;E;3;A;A;18;0;0;3;5;5;
PALMAS;TO;PALMAS;TO;19;2;1;D;3;A;A;14;5;1;1;1;3;
PALMAS;TO;;;19;1;;D;4;A;A;18;1;1;5;5;4;
PALMAS;TO;;;17;3;;C;4;A;A;;;;;;;
ARAGUAINA;TO;;;20;1;;I;4;A;A;;;;;;;
IPUEIRAS;TO;;;25;1;;B;7;A;A;;;;;;;
ARAGUAINA;TO;;;39;1;;B;4;A;A;;;;;;;
ARAGOMINAS;TO;ARAGOMINAS;TO;18;2;1;A;5;A;A;;;;;;;
PALMAS;TO;;;16;3;;C;3;A;A;;;;;;;
GURUPI;TO;;;18;3;;I;4;B;A;;;;;;;
PALMAS;TO;PALMAS;TO;20;2;1;B;3;A;B;17;2;0;5;5;3;
SILVANOPOLIS;TO;SILVANOPOLIS;TO;16;2;1;C;3;A;A;;;;;;;
ARAGUAINA;TO;;;18;3;;F;4;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;18;2;1;B;5;A;A;18;1;0;4;4;5;
ARAGUAINA;TO;;;27;4;;B;4;A;A;15;1;5;4;5;4;
PORTO NACIONAL;TO;;;19;1;;B;4;A;A;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;18;2;1;B;5;A;A;13;3;0;5;5;5;
TOCANTINOPOLIS;TO;;;20;1;;B;4;A;A;;;;;;;
PALMAS;TO;;;23;1;;B;3;A;A;16;3;1;5;5;5;
ARAGUAINA;TO;;;23;1;;C;4;A;A;;;;;;;
PEQUIZEIRO;TO;PEQUIZEIRO;TO;17;2;1;B;4;A;A;;;;;;;
PALMAS;TO;;;45;1;;I;4;A;A;21;1;5;5;4;2;
PALMAS;TO;;;21;1;;E;5;A;A;15;2;5;5;5;5;
ARAGUAINA;TO;;;27;1;;B;2;A;A;24;5;5;5;5;5;
CONCEICAO DO TOCANTINS;TO;;;22;4;;C;5;E;E;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;18;2;2;M;4;B;A;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;18;2;2;M;7;A;A;;;;;;;
ARAGUAINA;TO;;;33;1;;C;3;A;A;18;1;2;5;5;5;
PALMAS;TO;;;21;1;;D;2;A;A;18;5;2;4;2;3;
ARAGUAINA;TO;;;17;3;;I;5;A;A;;;;;;;
ARAGUANA;TO;;;26;1;;B;1;A;A;;;;;;;
COMBINADO;TO;COMBINADO;TO;17;2;1;D;4;A;A;;;;;;;
CONCEICAO DO TOCANTINS;TO;;;20;3;;B;2;B;A;15;5;5;5;5;4;
PALMAS;TO;;;27;1;;D;3;A;A;20;0;5;5;5;5;
ARAGUAINA;TO;;;19;1;;E;6;A;A;15;5;5;5;5;5;
ARRAIAS;TO;;;15;3;;E;3;A;A;;;;;;;
PALMAS;TO;;;19;1;;F;7;A;A;;;;;;;
ARAGUAINA;TO;;;37;1;;B;5;A;A;17;1;5;5;5;1;
COLINAS DO TOCANTINS;TO;COLINAS DO TOCANTINS;TO;48;2;1;E;4;A;A;15;5;5;5;5;0;
PARAISO DO TOCANTINS;TO;PARAISO DO TOCANTINS;TO;19;2;1;G;4;A;A;;;;;;;
GUARAI;TO;GUARAI;TO;17;2;1;G;5;A;A;15;0;0;5;5;5;
PUGMIL;TO;;;17;3;;A;5;A;A;;;;;;;
RIO DOS BOIS;TO;RIO DOS BOIS;TO;17;2;1;C;4;A;A;16;5;0;5;5;4;
SANTA ROSA DO TOCANTINS;TO;;;16;3;;C;4;A;A;;;;;;;
PALMAS;TO;;;19;1;;C;3;A;A;17;5;3;5;5;4;
GURUPI;TO;GURUPI;TO;17;2;2;K;3;A;A;;;;;;;
PINDORAMA DO TOCANTINS;TO;PINDORAMA DO TOCANTINS;TO;17;2;1;B;8;A;A;13;5;5;1;2;5;
ARAGUAINA;TO;ARAGUAINA;TO;18;2;1;B;3;A;A;;;;;;;
GUARAI;TO;;;15;3;;B;4;A;A;;;;;;;
ARAGUAINA;TO;;;15;3;;C;5;A;A;;;;;;;
PALMAS;TO;;;20;1;;G;5;A;A;18;0;0;5;5;5;
COLINAS DO TOCANTINS;TO;COLINAS DO TOCANTINS;TO;17;2;2;H;4;A;A;;;;;;;
ARAGUAINA;TO;;;17;1;;G;5;A;A;;;;;;;
XAMBIOA;TO;XAMBIOA;TO;26;2;1;A;2;E;A;23;5;5;5;5;5;
ARAGUAINA;TO;ARAGUAINA;TO;17;2;2;D;5;A;A;;;;;;;
ARAGUAINA;TO;;;29;1;;C;3;A;A;16;3;3;5;5;5;
ARAGUAINA;TO;;;18;1;;A;4;A;A;15;5;5;4;5;5;
ITACAJA;TO;;;16;3;;B;6;A;A;;;;;;;
GURUPI;TO;;;18;1;;C;5;A;A;;;;;;;
SAO VALERIO;TO;;;16;3;;F;3;A;A;;;;;;;
PORTO NACIONAL;TO;;;21;1;;B;5;B;B;18;5;3;5;5;5;
PALMAS;TO;;;42;1;;B;6;E;B;25;0;5;5;5;2;
ALVORADA;TO;;;21;1;;B;3;A;A;14;5;5;5;5;5;
MIRACEMA DO TOCANTINS;TO;;;17;3;;D;3;A;A;;;;;;;
COLINAS DO TOCANTINS;TO;COLINAS DO TOCANTINS;TO;17;2;1;B;5;A;A;16;5;0;5;5;5;
PALMAS;TO;;;20;1;;C;2;A;A;18;1;0;5;5;5;
PEIXE;TO;;;42;1;;B;4;E;A;13;5;4;0;0;0;
PALMAS;TO;PALMAS;TO;19;2;1;B;6;A;A;;;;;;;
NAZARE;TO;;;16;3;;B;6;A;A;;;;;;;
PALMAS;TO;;;22;1;;G;4;B;A;13;2;0;5;5;5;
DIANOPOLIS;TO;DIANOPOLIS;TO;17;2;1;E;6;A;A;;;;;;;
LAGOA DA CONFUSAO;TO;;;15;3;;B;3;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;18;2;2;I;5;A;A;;;;;;;
PORTO NACIONAL;TO;;;19;1;;B;6;A;A;18;5;0;5;5;5;
PALMAS;TO;;;16;3;;B;5;A;A;;;;;;;
PEIXE;TO;;;37;4;;B;5;A;C;17;0;5;5;5;5;
PORTO NACIONAL;TO;;;21;1;;C;6;A;A;19;5;3;5;5;3;
SANTA ROSA DO TOCANTINS;TO;;;22;3;;B;2;A;D;;;;;;;
PALMAS;TO;;;31;1;;C;2;A;B;18;5;3;5;3;5;
NAZARE;TO;;;16;3;;C;6;A;A;;;;;;;
ALVORADA;TO;ALVORADA;TO;17;2;1;C;5;A;A;14;0;0;5;5;2;
PALMAS;TO;;;43;1;;D;3;A;A;24;0;5;5;5;5;
BARROLANDIA;TO;;;15;3;;B;4;A;A;;;;;;;
BARROLANDIA;TO;;;16;3;;D;4;A;A;;;;;;;
PALMAS;TO;;;18;1;;C;3;A;A;;;;;;;
PALMAS;TO;;;24;1;;E;2;A;A;17;3;5;5;5;5;
SILVANOPOLIS;TO;;;20;1;;C;4;A;A;17;5;0;5;5;5;
GUARAI;TO;;;19;3;;B;5;A;A;17;3;0;5;5;5;
PALMAS;TO;;;24;1;;B;5;A;C;14;4;5;5;3;0;
PALMAS;TO;;;32;1;;C;1;A;A;18;5;0;5;5;5;
PALMAS;TO;PALMAS;TO;19;2;1;B;4;A;A;;;;;;;
SITIO NOVO DO TOCANTINS;TO;ARAGUATINS;TO;17;2;1;C;4;A;A;;;;;;;
PALMAS;TO;;;20;1;;C;3;A;A;16;4;4;5;4;3;
DIANOPOLIS;TO;;;16;3;;C;4;A;A;;;;;;;
RIACHINHO;TO;RIACHINHO;TO;17;2;1;B;5;A;A;;;;;;;
